id;title;link;price;description;condition;ean;brand;mpn;image_link;product_type;availability;quantity;shipping;TVA;feature;online_only;manufacturer;expiration_date;shipping_weight;genre;featured_product;color;size;year;author;edition;google_product_category
221-277; déodorant bille homme  [florame] volume - 50 ml;http://www.lilibio.com/deodorant/221-deodorant-bille.html;9.9;Sans alcool et sans sels d'aluminium, ce déodorant vous protège de la transpiration efficacement grâce à l'action de l'huile essentielle de palmarosa.;new;3516170012899;Florame;;http://www.lilibio.com/img/p/221-322-large.jpg;Homme>Déodorant;in stock;2;:::5.9;;;y;Florame;;0;;n;;;;;;
551-592; déodorant bille homme   [melvita] volume - 50 ml;http://www.lilibio.com/deodorant/551-deodorant-bille-homme.html;12.5;Ce déodorant sans sels d'aluminium, vous apportera un effet frais et purifiant immédiat.;new;3284410014452;Melvita;;http://www.lilibio.com/img/p/551-681-large.jpg;Homme>Déodorant;in stock;1;:::5.9;;;y;Melvita;;0;;n;;;;;;
57-90; gel nettoyant homme sang froid   [cattier] volume - 150 ml;http://www.lilibio.com/nettoyant-visage/57-sang-froid.html;9.9;Un gel frais, sans alcool, idéal pour nettoyer en douceur et préparer la peau au rasage. Senteur fraîche d'eucalyptus et menthe poivrée.;new;3283950912044;Cattier;;http://www.lilibio.com/img/p/57-120-large.jpg;Homme>Nettoyant visage;in stock;3;:::5.9;;;y;Cattier;;0;;n;;;;;;
172-225; gel nettoyant desincrustant homme lift argan [natessance] volume - 75;http://www.lilibio.com/nettoyant-visage/172-gel-nettoyant-desincrustant-lift-argan.html;8.9;Le gel désincrustant Lift 'Argan et le geste dynamisant du quotidien des Hommes. Formulé sans savon pour le plus grand respect des peaux sensibles. Des particules exfoliantes extraites du noyau du  fruit de Murumuru biologique éliminent en douceur les  cellules mortes et impuretés de la peau.;new;3517360062793;Natessance;;http://www.lilibio.com/img/p/172-271-large.jpg;Homme>Nettoyant visage;in stock;4;:::5.9;;;y;Natessance;;0;;n;;;;;;
216-272; gel nettoyant homme [florame] volume - 75 ml;http://www.lilibio.com/nettoyant-visage/216-gel-nettoyant.html;9.8;Ce gel préparateur au rasage, nettoie en profondeur votre peau tout en douceur avec son compexe Argan-Cèdre.;new;3516170012936;Florame;;http://www.lilibio.com/img/p/216-317-large.jpg;Homme>Nettoyant visage;in stock;3;:::5.9;;;y;Florame;;0;;n;;;;;;
548-589; gel nettoyant visage homme   [melvita] volume - 100 ml;http://www.lilibio.com/nettoyant-visage/548-gel-nettoyant-visage-homme.html;12.9;Pour une peau parfaitement propre et reveillée. Ce gel nettoyant sera votre meilleur allié pour commencer la journée.;new;3284410013844;Melvita;;http://www.lilibio.com/img/p/548-678-large.jpg;Homme>Nettoyant visage;in stock;3;:::5.9;;;y;Melvita;;0;;n;;;;;;
694; levure de bière + carotte duo   [phytoceutic];http://www.lilibio.com/capillaire/694-levure-de-biere-carotte-duo.html;14.9;Pour favoriser la beauté de l'épiderme, des cheveux et des ongles.;new;3492270005538;Phytoceutic;;http://www.lilibio.com/img/p/694-840-large.jpg;Phytothérapie>Capillaire;in stock;3;:::5.9;;;y;Phytoceutic;;0;;n;;;;;;Santé et beauté
34-67;achille lotion pieds en forme    [les douces angevines] volume - 50 ml;http://www.lilibio.com/pieds/34-achille.html;21.9;Spray délassant rafraîchissant aux huiles essentielles de myrte et de vetyver. Cette lotion biphasique soulage les pieds et jambes fatiguées. En hiver il purifie et protège les pieds enfermés.;new;3555960000203;Les douces angevines;;http://www.lilibio.com/img/p/34-74-large.jpg;Corps>Pieds;in stock;3;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
73-122; crème réparatrice pieds secs   [cattier] volume - 75 ml;http://www.lilibio.com/pieds/73-creme-repearatrice-pieds-secs.html;8.7;Une texture douce et onctueuse pour réparer et délasser vos pieds. Riche ne karité bio, ce soin nourrit et protège durablement.;new;3283950911016;Cattier;;http://www.lilibio.com/img/p/73-151-large.jpg;Corps>Pieds;in stock;2;:::5.9;;;y;Cattier;;0;;n;;;;;;
76-125; poudre absorbante pour pieds   [cattier] poids - 65g;http://www.lilibio.com/pieds/76-poudre-absorbante-pour-pieds.html;8.1;Pour des pieds doux, secs et frais tout au long de la journée.;new;3283950911047;Cattier;;http://www.lilibio.com/img/p/76-155-large.jpg;Corps>Pieds;in stock;6;:::5.9;;;y;Cattier;;0;;n;;;;;;
249-304; crème pieds régénérante nutrition intense   [florame] volume - 10;http://www.lilibio.com/pieds/249-creme-pieds-regenerante.html;14.9;Soin non gras nourrissant, au beurre de karité BIO. La gamme nutrition   intense régénère et protège avec son complexe de beurre de karité,   huiles essentielles de bois de rose, orange amère et ylang ylang.;new;3516170018440;Florame;;http://www.lilibio.com/img/p/249-352-large.jpg;Corps>Pieds;in stock;3;:::5.9;;;y;Florame;;0;;n;;;;;;
499-541; crème sani pieds [weleda] volume - 75 ml;http://www.lilibio.com/pieds/499-creme-sani-pieds.html;8.7;La crème sani pieds de Weleda délasse et rafraîchit sans graisser. L'huile essentielle de myrrhe et d'orange douce assainit en cas de transpiration.;new;3596207088967;Weleda;;http://www.lilibio.com/img/p/499-624-large.jpg;Corps>Pieds;in stock;2;:::5.9;;;y;Weleda;;0;;n;;;;;;
698-714; crème pieds extra douce   [melvita] volume - 150 ml;http://www.lilibio.com/pieds/698-creme-pieds-extra-douce.html;13.55; Soin des pieds rafraîchissant et délassant. La combinaison d'huile de menthe et de romarin agit sur la détente et l'activation de la circulation du sang.;new;3284410013998;Melvita;;http://www.lilibio.com/img/p/698-844-large.jpg;Corps>Pieds;in stock;2;:::5.9;;;y;Melvita;;0;;n;;;;;;
715-731; shampooing douche   [melvita] volume - 200 ml;http://www.lilibio.com/2-en-1-cheveux-et-corps/715-shampooing-douche.html;7.5; Shampooing extra doux pour les cheveux et le corps. Idéale pour le voyage par son utilisation 2 en 1.;new;3284410015381;Melvita;;http://www.lilibio.com/img/p/715-862-large.jpg;Capillaire>2 en 1 cheveux et corps;in stock;5;:::5.9;;;y;Melvita;;0;;n;;;;;;
715-732; shampooing douche   [melvita] volume - 500 ml;http://www.lilibio.com/2-en-1-cheveux-et-corps/715-shampooing-douche.html;15.9; Shampooing extra doux pour les cheveux et le corps. Idéale pour le voyage par son utilisation 2 en 1.;new;3284410015473;Melvita;;http://www.lilibio.com/img/p/715-863-large.jpg;Capillaire>2 en 1 cheveux et corps;in stock;2;:::5.9;;;y;Melvita;;0;;n;;;;;;
911-998;au bord de la rivière shampooing douche délicat   [les douces angevi;http://www.lilibio.com/2-en-1-cheveux-et-corps/911-au-bord-de-la-riviere-les-douces-angevines-.html;17.9;Shampooing douche d'une extrême délicatesse. L'huile de jojoba apporte une nutrition vitale aux cheveux comme à la peau, tandis que le manuka et le romarin tonifient, purifient et stimulent l'organisme.;new;3555960000388;Les douces angevines;;http://www.lilibio.com/img/p/911-1176-large.jpg;Capillaire>2 en 1 cheveux et corps;in stock;2;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
977-1059;shampooing et gel douche miel et coco  [oléanat] volume - 1l;http://www.lilibio.com/2-en-1-cheveux-et-corps/977-shampooing-et-gel-douche-miel-et-coco-oleanat-.html;12.9;Formulé et testé pour minimiser les risques d'allergie, ce shampooing et gel  douche senetur coco et miel, s'utilise pour la toilette quotidienne, pour le corps et les  cheveux.;new;3760087900972;Oléanat;;http://www.lilibio.com/img/p/977-1253-large.jpg;Capillaire>2 en 1 cheveux et corps;in stock;12;:::5.9;;;y;Oléanat;;0;;n;;;;;;
760-776;hélianthème/rock rose [deva] volume - 10 ml;http://www.lilibio.com/etats-de-peur/760-deva-heliantheme-rock-rose.html;8.9;L'Hélianthème est la fleur de la panique. Elle apaise dans les situations de crise, de panique, d'affolement. Elle aide à surmonter les peurs extrêmes, comme la mort.;new;7941444;Deva;;http://www.lilibio.com/img/p/760-907-large.jpg;Elixirs floraux>Etats de peur;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
765-781; marronnier rouge/red chesnut   [deva] volume - 10 ml;http://www.lilibio.com/etats-de-peur/765-marronnier-rouge-red-chesnut.html;8.9;Fleur de l'autonomie.;new;3401579415795;Deva;;http://www.lilibio.com/img/p/765-912-large.jpg;Elixirs floraux>Etats de peur;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
767-783; mimulus jaune/mimulus [deva] volume - 10 ml;http://www.lilibio.com/etats-de-peur/767-minulus-jaune.html;8.9;Le Mimulus jaune est la fleur du courage. Elle aide à faire face aux challenges de la vie quotidienne sans inquiétude. Pour surmonter toutes les peurs connues de la vie.;new;7941622;Deva;;http://www.lilibio.com/img/p/767-914-large.jpg;Elixirs floraux>Etats de peur;in stock;1;:::5.9;;;y;Deva;;0;;n;;;;;;
775-791; prunus/cherry plum [deva] volume - 10 ml;http://www.lilibio.com/etats-de-peur/775-prunus-cherry-plum.html;8.9;Le Prunus est la fleur du calme intérieur. Elle aide à surmonter les peurs obsesionnelles, la peur d'agir de manière incontrôlée, d'aller trop loin ou de commettre un acte grave.;new;7941817;Deva;;http://www.lilibio.com/img/p/775-922-large.jpg;Elixirs floraux>Etats de peur;in stock;3;:::5.9;;;y;Deva;;0;;n;;;;;;
778-794; tremble/aspen [deva] volume - 10 ml;http://www.lilibio.com/etats-de-peur/778-tremble-aspen.html;8.9;Le Tremble est la fleur du préssentiment. Elle apporte du courage pour faire face à l'inconnu, pour surmonter les peurs d'origine inconnues, les peurs vagues, iraisonnées et inexplicables.;new;3401579418819;Deva;;http://www.lilibio.com/img/p/778-925-large.jpg;Elixirs floraux>Etats de peur;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
782-798; situation de crise/rescue  [deva] volume - 10 ml;http://www.lilibio.com/etats-de-peur/782-situation-de-crise.html;8.9;Rescue est le complexe d'urgence. Composé de Clématite, Etoile de Bethléem, Hélianthème, Impatence et Prunus, il s'utilise dans les situations de crise pour surmonter les états de grande tension, ou bien en prévention d'un grand stress.;new;3401579419649;Deva;;http://www.lilibio.com/img/p/782-929-large.jpg;Elixirs floraux>Etats de peur;in stock;7;:::5.9;;;y;Deva;;0;;n;;;;;;
744-761;ajonc/gorse [deva] volume - 10 ml;http://www.lilibio.com/etats-d-incertitude-et-de-doute/744-deva-ajonc.html;8.9;L'Ajonc est la fleur de l'intuition. Elle approte espoir et force de volonté. Elle s'adresse aux personnes qui sont résignés avant même d'avoir commencer, qui ont abandonné tout désirs d'ameliorer leurs conditions.;new;3401579411193;Deva;;http://www.lilibio.com/img/p/744-892-large.jpg;Elixirs floraux>Etats d'incertitude et de doute;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
748-765;charme/hornbeam [deva] volume - 10 ml;http://www.lilibio.com/etats-d-incertitude-et-de-doute/748-deva-charme-hornbeam.html;8.9;Le Charme est la fleur du dynamisme. Elle aide à surmonter la fatigue, la lassitude, le manque d'intérêt. Pour les personnes épuisées sans raisons apparentes et qui sont dans l'incapacité de faire face aux tâches quotidiennes.;new;3401579412084;Deva;;http://www.lilibio.com/img/p/748-896-large.jpg;Elixirs floraux>Etats d'incertitude et de doute;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
759-775;gentiane/gentian [deva] volume - 10 ml;http://www.lilibio.com/etats-d-incertitude-et-de-doute/759-deva-gentiane-gentian.html;8.9;La Gentiane est la fleur de la foi, de la détermination. Elle aide à surmonter le doute et le manque de foi. Pour les personnes enclins à la mélancolie, à la tristesse et au découragement dont les origines sont connues.;new;7941421;Deva;;http://www.lilibio.com/img/p/759-906-large.jpg;Elixirs floraux>Etats d'incertitude et de doute;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
773-789; plumbago/cerato [deva] volume - 10 ml;http://www.lilibio.com/etats-d-incertitude-et-de-doute/773-plumbago-cerato.html;8.9;Le Plumbago est la fleur de l'intuition. Pour ceux qui doutent de leurs capacites, qui n'ont pas confiance en eux.;new;3401579417638;Deva;;http://www.lilibio.com/img/p/773-920-large.jpg;Elixirs floraux>Etats d'incertitude et de doute;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
777-793; scleranthus/aléne [deva] volume - 10 ml;http://www.lilibio.com/etats-d-incertitude-et-de-doute/777-sclerantus-alene.html;8.9;Le Scleranthus est la fleur de l'équilibre et de la résolution. Aide à prendre des décisions avec clarté et détermination. Pour les personnes qui sont incapables de prendre une decision lorsqu'ils sont placés entre deux choix.;new;7941869;Deva;;http://www.lilibio.com/img/p/777-924-large.jpg;Elixirs floraux>Etats d'incertitude et de doute;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
872-947; folle avoine/wild oat [deva] volume - 10 ml;http://www.lilibio.com/etats-d-incertitude-et-de-doute/872-folle-avoine-wild-oat.html;8.9;la Folle Avoine est la fleur de vocation. S'adresse qui sont incertains, insatisfaits sur la direction à donner à leur vie, qui ont une ambition non définie ou qui n'arrivent pas à la réaliser.;new;3401579414095;Deva;;http://www.lilibio.com/img/p/872-1122-large.jpg;Elixirs floraux>Etats d'incertitude et de doute;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
745-762;bourgeons de marronnier/chestnut bud  [deva] volume - 10 ml;http://www.lilibio.com/etats-d-interet-insuffisant-pour-le-present/745-deva-bourgeons-de-marronnier-chestnut-bud.html;8.9;Le Bourgeons de Marronnier est la fleur de l'apprentissage. S'adresse aux presonnes qui par inattention ou indifférence ne tire pas de leçons des experiences de la vie et répètent sans cesse les mêmes erreurs.;new;7941131;Deva;;http://www.lilibio.com/img/p/745-893-large.jpg;Elixirs floraux>Etats d'intérêt insuffisant pour le présent;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
752-768;chèvrefeuille/honeysuckle [deva] volume - 10 ml;http://www.lilibio.com/etats-d-interet-insuffisant-pour-le-present/752-deva-chevrefeuille-honeysuckle.html;8.9;Le Chevrefeuille est la fleur du passé assimilé. Pour vivre ici et maintenant. S'adresse aux personnes qui ont souvent des regrets par rapport au passé.;new;7941272;Deva;;http://www.lilibio.com/img/p/752-899-large.jpg;Elixirs floraux>Etats d'intérêt insuffisant pour le présent;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
754-770;clématite/clematis [deva] volume - 10 ml;http://www.lilibio.com/etats-d-interet-insuffisant-pour-le-present/754-deva-clematite-clematis.html;8.9;La Clématite est la fleur de la réalité. S'adresse à ceux qui vivent dans le futur, qui manquent de concentration, qui sont dans la lune et qui n'ont pas mles pieds sur terre.;new;7941326;Deva;;http://www.lilibio.com/img/p/754-901-large.jpg;Elixirs floraux>Etats d'intérêt insuffisant pour le présent;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
756-772;eglantier/wild rose [deva] volume - 10 ml;http://www.lilibio.com/etats-d-interet-insuffisant-pour-le-present/756-deva-eglantier-wild-rose.html;8.9;L'Eglantier est la fleur de la joie de vivre. Elle aide à surmonter l'apathie, le manque d'intérêt, la résignation ou l'abandon. Elle s'utilise dans les situations de passivité totale.;new;3401579413616;Deva;;http://www.lilibio.com/img/p/756-903-large.jpg;Elixirs floraux>Etats d'intérêt insuffisant pour le présent;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
764-780; marronnier blanc/white chesnut [deva] volume - 10 ml;http://www.lilibio.com/etats-d-interet-insuffisant-pour-le-present/764-marronnier-blanc-white-chesnut.html;8.9;Le Marronnier Blanc est la fleur des pensées, de la clarté mentale. Elle calme le mental et favorise la concentration. Elle supprime le bavardage mental et les idées répétitives.;new;3401579415566;Deva;;http://www.lilibio.com/img/p/764-911-large.jpg;Elixirs floraux>Etats d'intérêt insuffisant pour le présent;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
768-784; moutarde/mustard [deva] volume - 10 ml;http://www.lilibio.com/etats-d-interet-insuffisant-pour-le-present/768-moutarde-mustard.html;8.9;La Moutarde est la fleur de la lumière. Elle aide à surmonter la mélancolie, la tristesse qui se manifeste sans raison apparente.;new;3401579416686;Deva;;http://www.lilibio.com/img/p/768-915-large.jpg;Elixirs floraux>Etats d'intérêt insuffisant pour le présent;in stock;3;:::5.9;;;y;Deva;;0;;n;;;;;;
770-786; olivier/olive [deva] volume - 10 ml;http://www.lilibio.com/etats-d-interet-insuffisant-pour-le-present/770-olivier-olive.html;8.9;L'Olivier est la fleur de la régénaration. Elle apaise l'ésprit et fortifie le corps. Pour ceux qui ont trop donné d'eux même et qui sont épuisé totalement. Cette fleur est conseillé après l'accouchement.;new;3401579417058;Deva;;http://www.lilibio.com/img/p/770-917-large.jpg;Elixirs floraux>Etats d'intérêt insuffisant pour le présent;in stock;4;:::5.9;;;y;Deva;;0;;n;;;;;;
746-763;bruyère/heather [deva] volume - 10 ml;http://www.lilibio.com/etats-de-solitude/746-deva-bruyere-heather.html;8.9;La bruyère est la fleur de l'identité. Pour ceux qui sont uniquement concernés par leur vie et leurs problèmes, qui cherche sans arrêt l'attention d'autrui.;new;7941154;Deva;;http://www.lilibio.com/img/p/746-894-large.jpg;Elixirs floraux>Etats de solitude;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
763-779; impatience/impatiens [deva] volume - 10 ml;http://www.lilibio.com/etats-de-solitude/763-impatience-impatiens.html;8.9;L'Impatience est la fleur d'une autre notion du temps. Elle élimine l'impatience et l'irritabilité. Pour ceux qui sont trop préssés, actifs et qui ne supportent pas les contraintes.;new;7941527;Deva;;http://www.lilibio.com/img/p/763-910-large.jpg;Elixirs floraux>Etats de solitude;in stock;1;:::5.9;;;y;Deva;;0;;n;;;;;;
781-797; violette d'eau/water violet [deva] volume - 10 ml;http://www.lilibio.com/etats-de-solitude/781-violette-d-eau-water-violet.html;8.9;La Violette d'eau est la fleur de la communication. S'adresse aux personnes réservées et indépendantes. Pour ceux qui aiment être seul et qui ont un sentiment de supériorité.;new;7941941;Deva;;http://www.lilibio.com/img/p/781-928-large.jpg;Elixirs floraux>Etats de solitude;in stock;2;:::5.9;;;y;Deva;;0;;n;;;;;;
