categorie|identifiant_unique|titre|description|prix|URL_produit|URL_image|frais_de_port|disponibilite|delai_de_livraison|garantie|reference_modele|D3E|marque|EAN|prix_barre|devise|occasion|type_promotion|URL_mobile
Parfum>Femme|938-1020|Eau de toilette Patchouli intense  [Florame] Volume - 100 mL|Laissez vous emporter  par son sillage frais et pétillant. La note de tête joue avec la rose. En plein coeur on  retrouve la sauge sclarée. Et en fond, le patchouili, la vanille et le benjoin.|19.9|http://www.lilibio.com/femme/938-eau-de-toilette-patchouli-intense-florame-.html|http://www.lilibio.com/img/p/938-1208-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018617||EUR|0|0|
Parfum>Femme|939-1021|Eau de toilette Verveine pétillante  [Florame] Volume - 100 mL|Laissez vous emporter  par son sillage frais et pétillant. Les notes de tête se jouent du citron et du petit grain bigarade. En plein coeur on  retrouve la verveine et la bergamote. Et en fond la lavande fine te l'orange amère.|19.9|http://www.lilibio.com/femme/939-eau-de-toilette-verveine-petillante-florame-.html|http://www.lilibio.com/img/p/939-1209-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018624||EUR|0|0|
Parfum>Femme|940-1022|Eau de parfum Ambre précieux  [Florame] Volume - 50 mL|Laissez vous séduire par son sillage mysterieux et oriental. L'Encens et la Bergamote en note de tête. De la Fève Tonka en plein coeur. Et des notes gourmandes et chaudes de Vanille et Patchouli en fond.|24.9|http://www.lilibio.com/femme/940-eau-de-parfum-ambre-precieux-florame-.html|http://www.lilibio.com/img/p/940-1210-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018631||EUR|0|0|
Parfum>Femme|941-1023|Eau de parfum Vanille gourmande  [Florame] Volume - 50 mL|Laissez vous séduire par  son sillage chaud et réconfortant. L'Orange douce pétille en note de  tête. La figue réchauffe en plein coeur. Et des notes de Vanille et Baume du Pérou en fond.|24.9|http://www.lilibio.com/femme/941-eau-de-parfum-vanille-gourmande-florame-.html|http://www.lilibio.com/img/p/941-1211-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018655||EUR|0|0|
Parfum>Femme|942-1024|Eau de parfum Rose éclatante  [Florame] Volume - 50 mL|Laissez vous séduire par   son sillage gracieux et délicat. De la Rose et de la Camomille en note de   tête. L'iris en plein coeur. Et des notes de Géranium etClou de girofle en fond.|24.9|http://www.lilibio.com/femme/942-eau-de-parfum-rose-eclatante-florame-.html|http://www.lilibio.com/img/p/942-1212-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018648||EUR|0|0|
Parfum>Homme|222-278| Eau de toilette pour Homme   [Florame] Volume - 100 mL|Eau fraîche et dynamique.|13.5|http://www.lilibio.com/homme/222-eau-de-toilette-pour-homme.html|http://www.lilibio.com/img/p/222-323-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170012912||EUR|0|0|
Parfum>Homme|545-586| Teree de cèdre   [Acorelle] Volume - 50 mL|Terre de Cèdre est une fragrance mixte.|29.9|http://www.lilibio.com/homme/545-terre-de-cedre.html|http://www.lilibio.com/img/p/545-675-large.jpg|5.9|0|1 jour|0||0.00|Acorelle|3700343021072||EUR|0|0|
Bébé>Le massage|37-70| Fée noisette   [Les douces angevines] Volume - 50 mL|Huile de massage et de détende des petits à partir de 36 mois. Protège et nourrit les peaux sèches des enfants actifs. Le benjoin et le lavande ont une action équilibrante sur les tensions nerveuses des petits.|15.6|http://www.lilibio.com/massage/37-fee-noisette.html|http://www.lilibio.com/img/p/37-77-large.jpg|5.9|0|1 jour|0||0.00|Les douces angevines|3555960000517||EUR|0|0|
Bébé>Le massage|508-552| Huile de massage douceur bébé   [Weleda] Volume - 200 mL|Pour éveiller bébé tout en prenant soin de sa peau.|12.9|http://www.lilibio.com/massage/508-huile-de-massage-douceur-bebe.html|http://www.lilibio.com/img/p/508-635-large.jpg|5.9|0|1 jour|0||0.00|Weleda|3596204358476||EUR|0|0|
Bébé>Le massage|510-554| Huile de massage ventre de bébé   [Weleda] Volume - 50 mL|Apaise et détend.|8.3|http://www.lilibio.com/massage/510-huile-de-massage-ventre-de-bebe.html|http://www.lilibio.com/img/p/510-637-large.jpg|5.9|0|1 jour|0||0.00|Weleda|3596204519990||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-842| Rouge à lèvres   [Santé] Couleur - 1-Light rosé, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-976-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189763||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-843| Rouge à lèvres   [Santé] Couleur - 2- Rosé, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-977-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189824||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-844| Rouge à lèvres   [Santé] Couleur - 3-Rosé naturel, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-978-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189817||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-845| Rouge à lèvres   [Santé] Couleur - 4-Pink clover, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-979-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189770||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-846| Rouge à lèvres   [Santé] Couleur - 5-Tulipe, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-980-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189787||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-847| Rouge à lèvres   [Santé] Couleur - 6-Orange red, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-981-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189886||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-848| Rouge à lèvres   [Santé] Couleur - 7-Warm red, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-982-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189893||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-849| Rouge à lèvres   [Santé] Couleur - 8-Deep red, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-983-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189909||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-850| Rouge à lèvres   [Santé] Couleur - 9-Red cherry, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-984-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189879||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-851| Rouge à lèvres   [Santé] Couleur - 10-Brown red, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-985-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189916||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-852| Rouge à lèvres   [Santé] Couleur - 11-Beige, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-986-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189947||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-853| Rouge à lèvres   [Santé] Couleur - 12-Terra, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-987-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189800||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-854| Rouge à lèvres   [Santé] Couleur - 13-Mellow, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-988-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189930||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-855| Rouge à lèvres   [Santé] Couleur - 14-Cacao, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-989-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189794||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-856| Rouge à lèvres   [Santé] Couleur - 16-Silver shimmer, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-991-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189954||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-857| Rouge à lèvres   [Santé] Couleur - 17-Copper shimmer, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-992-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189862||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-858| Rouge à lèvres   [Santé] Couleur - 18-Gold shimmer, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-993-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189848||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-859| Rouge à lèvres   [Santé] Couleur - 19-Bronze shimmer, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-994-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189855||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-860| Rouge à lèvres   [Santé] Couleur - 20-Red gold, Poids - 4.5g|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-995-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189831||EUR|0|0|
Maquillage>Les lèvres>Rouge à lèvre|810-861| Rouge à lèvres   [Santé] Poids - 4.5g, Couleur - 15-Passion|Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.|13.9|http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html|http://www.lilibio.com/img/p/810-990-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189923||EUR|0|0|
Maquillage>Les lèvres>Gloss|61-98| Gloss push up   [Cattier] Volume - 14 mL, Couleur - Chataigne|Un gloss hydratant et repulpant qui se décline en 5 teintes douces et naturelles.Soyez belle en bio cet été!|10.5|http://www.lilibio.com/gloss/61-gloss-push-up.html|http://www.lilibio.com/img/p/61-145-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950912136||EUR|0|0|
Maquillage>Les lèvres>Gloss|61-99| Gloss push up   [Cattier] Volume - 14 mL, Couleur - Nature|Un gloss hydratant et repulpant qui se décline en 5 teintes douces et naturelles.Soyez belle en bio cet été!|10.5|http://www.lilibio.com/gloss/61-gloss-push-up.html|http://www.lilibio.com/img/p/61-126-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950912143||EUR|0|0|
Maquillage>Les lèvres>Gloss|61-100| Gloss push up   [Cattier] Volume - 14 mL, Couleur - Griotte|Un gloss hydratant et repulpant qui se décline en 5 teintes douces et naturelles.Soyez belle en bio cet été!|10.5|http://www.lilibio.com/gloss/61-gloss-push-up.html|http://www.lilibio.com/img/p/61-127-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950912150||EUR|0|0|
Maquillage>Les lèvres>Gloss|61-101| Gloss push up   [Cattier] Volume - 14 mL, Couleur - Ecorce|Un gloss hydratant et repulpant qui se décline en 5 teintes douces et naturelles.Soyez belle en bio cet été!|10.5|http://www.lilibio.com/gloss/61-gloss-push-up.html|http://www.lilibio.com/img/p/61-128-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950912129||EUR|0|0|
Maquillage>Les lèvres>Gloss|61-103| Gloss push up   [Cattier] Volume - 14 mL, Couleur - Pétale|Un gloss hydratant et repulpant qui se décline en 5 teintes douces et naturelles.Soyez belle en bio cet été!|10.5|http://www.lilibio.com/gloss/61-gloss-push-up.html|http://www.lilibio.com/img/p/61-144-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950912112||EUR|0|0|
Maquillage>Les lèvres>Gloss|811-862| Gloss à lèvres   [Santé] Couleur - 1-Diamond, Volume - 3 mL|Osez le gloss!Existe en 6 teintes.|13.9|http://www.lilibio.com/gloss/811-gloss-a-levres.html|http://www.lilibio.com/img/p/811-996-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189961||EUR|0|0|
Maquillage>Les lèvres>Gloss|811-863| Gloss à lèvres   [Santé] Couleur - 2-Shiny rose, Volume - 3 mL|Osez le gloss!Existe en 6 teintes.|13.9|http://www.lilibio.com/gloss/811-gloss-a-levres.html|http://www.lilibio.com/img/p/811-997-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189978||EUR|0|0|
Maquillage>Les lèvres>Gloss|811-864| Gloss à lèvres   [Santé] Couleur - 3-Rose wood, Volume - 3 mL|Osez le gloss!Existe en 6 teintes.|13.9|http://www.lilibio.com/gloss/811-gloss-a-levres.html|http://www.lilibio.com/img/p/811-998-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189985||EUR|0|0|
Maquillage>Les lèvres>Gloss|811-865| Gloss à lèvres   [Santé] Couleur - 4-Funky red, Volume - 3 mL|Osez le gloss!Existe en 6 teintes.|13.9|http://www.lilibio.com/gloss/811-gloss-a-levres.html|http://www.lilibio.com/img/p/811-999-large.jpg|5.9|0|1 jour|0||0.00|Santé|42189992||EUR|0|0|
Maquillage>Les lèvres>Gloss|811-866| Gloss à lèvres   [Santé] Couleur - 5-Shiny cassis, Volume - 3 mL|Osez le gloss!Existe en 6 teintes.|13.9|http://www.lilibio.com/gloss/811-gloss-a-levres.html|http://www.lilibio.com/img/p/811-1000-large.jpg|5.9|0|1 jour|0||0.00|Santé|42190004||EUR|0|0|
Maquillage>Les lèvres>Gloss|811-867| Gloss à lèvres   [Santé] Couleur - 6-Bordeaux, Volume - 3 mL|Osez le gloss!Existe en 6 teintes.|13.9|http://www.lilibio.com/gloss/811-gloss-a-levres.html|http://www.lilibio.com/img/p/811-1001-large.jpg|5.9|0|1 jour|0||0.00|Santé|42190011||EUR|0|0|
Maquillage>Les yeux>Mascara|874-949| Mascara noir   [Santé] Volume - 7 mL, Couleur - 1-Marron|Des cils de rêve ! Au naturel.Existe en 2 teintes|14.9|http://www.lilibio.com/mascara/874-mascara-noir.html|http://www.lilibio.com/img/p/874-1125-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060550||EUR|0|0|
Maquillage>Les yeux>Mascara|874-950| Mascara noir   [Santé] Couleur - 2-Noir, Volume - 7 mL|Des cils de rêve ! Au naturel.Existe en 2 teintes|14.9|http://www.lilibio.com/mascara/874-mascara-noir.html|http://www.lilibio.com/img/p/874-1126-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060567||EUR|0|0|
Maquillage>Les yeux>Fard et crayon à paupières|813-871| Crayon fard à paupière   [Santé] Couleur - 1-Blanc, Poids - 3,2g|Pour un fini léger tout naturellement.Existe en 8 teintes.|10.9|http://www.lilibio.com/fard-a-paupiere/813-crayon-fard-a-paupiere.html|http://www.lilibio.com/img/p/813-1005-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060604||EUR|0|0|
Maquillage>Les yeux>Fard et crayon à paupières|813-872| Crayon fard à paupière   [Santé] Couleur - 2-Argent, Poids - 3,2g|Pour un fini léger tout naturellement.Existe en 8 teintes.|10.9|http://www.lilibio.com/fard-a-paupiere/813-crayon-fard-a-paupiere.html|http://www.lilibio.com/img/p/813-1006-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060611||EUR|0|0|
Maquillage>Les yeux>Fard et crayon à paupières|813-873| Crayon fard à paupière   [Santé] Couleur - 3-Bleu, Poids - 3,2g|Pour un fini léger tout naturellement.Existe en 8 teintes.|10.9|http://www.lilibio.com/fard-a-paupiere/813-crayon-fard-a-paupiere.html|http://www.lilibio.com/img/p/813-1007-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060628||EUR|0|0|
Maquillage>Les yeux>Fard et crayon à paupières|813-874| Crayon fard à paupière   [Santé] Couleur - 4-Vert, Poids - 3,2g|Pour un fini léger tout naturellement.Existe en 8 teintes.|10.9|http://www.lilibio.com/fard-a-paupiere/813-crayon-fard-a-paupiere.html|http://www.lilibio.com/img/p/813-1008-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060635||EUR|0|0|
Maquillage>Les yeux>Fard et crayon à paupières|813-875| Crayon fard à paupière   [Santé] Poids - 3,2g, Couleur - 5-Olive|Pour un fini léger tout naturellement.Existe en 8 teintes.|10.9|http://www.lilibio.com/fard-a-paupiere/813-crayon-fard-a-paupiere.html|http://www.lilibio.com/img/p/813-1013-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060642||EUR|0|0|
Maquillage>Les yeux>Fard et crayon à paupières|813-876| Crayon fard à paupière   [Santé] Couleur - 6-Perle, Poids - 3,2g|Pour un fini léger tout naturellement.Existe en 8 teintes.|10.9|http://www.lilibio.com/fard-a-paupiere/813-crayon-fard-a-paupiere.html|http://www.lilibio.com/img/p/813-1009-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060659||EUR|0|0|
Maquillage>Les yeux>Fard et crayon à paupières|813-877| Crayon fard à paupière   [Santé] Poids - 3,2g, Couleur - 7-Rosé|Pour un fini léger tout naturellement.Existe en 8 teintes.|10.9|http://www.lilibio.com/fard-a-paupiere/813-crayon-fard-a-paupiere.html|http://www.lilibio.com/img/p/813-1010-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060666||EUR|0|0|
Maquillage>Les yeux>Fard et crayon à paupières|813-878| Crayon fard à paupière   [Santé] Poids - 3,2g, Couleur - 8-Coffee|Pour un fini léger tout naturellement.Existe en 8 teintes.|10.9|http://www.lilibio.com/fard-a-paupiere/813-crayon-fard-a-paupiere.html|http://www.lilibio.com/img/p/813-1011-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060673||EUR|0|0|
Maquillage>Les yeux>Fard et crayon à paupières|814-879| Fard à paupières trio   [Santé] Couleur - 1-Rosé, Poids - 4.5g|Intensifiez votre regard tout en restant naturelle.Existe en 6 trios.|14.9|http://www.lilibio.com/fard-a-paupiere/814-fard-a-paupieres-trio.html|http://www.lilibio.com/img/p/814-1015-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060703||EUR|0|0|
Maquillage>Les yeux>Fard et crayon à paupières|814-880| Fard à paupières trio   [Santé] Couleur - 2-Aubergine, Poids - 4.5g|Intensifiez votre regard tout en restant naturelle.Existe en 6 trios.|14.9|http://www.lilibio.com/fard-a-paupiere/814-fard-a-paupieres-trio.html|http://www.lilibio.com/img/p/814-1016-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060710||EUR|0|0|
Maquillage>Les yeux>Fard et crayon à paupières|814-882| Fard à paupières trio   [Santé] Couleur - 4-Vert, Poids - 4.5g|Intensifiez votre regard tout en restant naturelle.Existe en 6 trios.|14.9|http://www.lilibio.com/fard-a-paupiere/814-fard-a-paupieres-trio.html|http://www.lilibio.com/img/p/814-1018-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089060734||EUR|0|0|
